Date,Close bitcoin,Neuronas_n1,Neuronas_n2,Neuronas_n4,Neuronas_n8,Neuronas_n16,Neuronas_n32,Neuronas_n64,Neuronas_n128,Neuronas_n256,Neuronas_n512,Neuronas_n1024,Neuronas_n2048
2017-11-29,9888.61,6284.45,8594.484,8322.655,8667.138,10590.882,11105.267,11001.249,10733.401,10570.775,10284.215,10126.656,10066.135
2017-11-30,10233.6,6244.197,8522.966,8235.266,8569.138,10431.257,10915.755,10808.607,10545.224,10385.537,10107.291,9953.89,9895.814
2017-12-01,10975.6,6324.8213,8666.705,8410.844,8766.379,10753.555,11299.394,11198.94,10926.666,10761.116,10465.958,10304.111,10241.039
2017-12-02,11074.6,6486.434,8960.56,8768.53,9172.656,11429.814,12117.187,12035.845,11746.678,11569.882,11237.664,11057.396,10983.103
2017-12-03,11323.2,6506.9277,8978.291,8814.328,9225.138,11518.318,12225.494,12147.192,11856.011,11677.868,11340.645,11157.895,11082.06
2017-12-04,11657.2,6557.4023,9018.578,8927.451,9355.242,11738.796,12496.591,12426.426,12130.448,11949.092,11599.245,11410.251,11330.495
2017-12-05,11916.7,6623.1587,9069.493,9075.375,9526.416,12031.091,12858.792,12800.699,12498.873,12313.596,11946.681,11749.258,11664.135
2017-12-06,14291.5,6672.762,9106.703,9187.245,9656.679,12255.133,13138.554,13090.735,12784.844,12596.851,12216.597,12012.6045,11923.235
2017-12-07,17899.7,,,,,,,,,,,,
2017-12-08,16569.4,,,,,,,,,,,,
2017-12-09,15178.2,,,,,,,,,,,,
2017-12-10,15455.4,,,,,,,,,,,,
2017-12-11,16936.8,,,,,,,,,,,,
2017-12-12,17415.4,,,,,,,,,,,,
2017-12-13,16408.2,,,,,,,,,,,,
2017-12-14,16564.0,,,,,,,,,,,,
2017-12-15,17706.9,,,,,,,,,,,,
2017-12-16,19497.4,,,,,,,,,,,,
2017-12-17,19140.8,,,,,,,,,,,,
2017-12-18,19114.2,,,,,,,,,,,,
2017-12-19,17776.7,,,,,,,,,,,,
2017-12-20,16624.6,,,,,,,,,,,,
2017-12-21,15802.9,,,,,,,,,,,,
2017-12-22,13831.8,,,,,,,,,,,,
2017-12-23,14699.2,,,,,,,,,,,,
2017-12-24,13925.8,,,,,,,,,,,,
2017-12-25,14026.6,,,,,,,,,,,,
2017-12-26,16099.8,,,,,,,,,,,,
2017-12-27,15838.5,,,,,,,,,,,,
2017-12-28,14606.5,,,,,,,,,,,,
2017-12-29,14656.2,,,,,,,,,,,,
2017-12-30,12952.2,,,,,,,,,,,,
2017-12-31,14156.4,,,,,,,,,,,,
2018-01-01,13657.2,,,,,,,,,,,,
2018-01-02,14982.1,,,,,,,,,,,,
2018-01-03,15201.0,,,,,,,,,,,,
2018-01-04,15599.2,,,,,,,,,,,,
2018-01-05,17429.5,,,,,,,,,,,,
2018-01-06,17527.0,,,,,,,,,,,,
2018-01-07,16477.6,,,,,,,,,,,,
2018-01-08,15170.1,,,,,,,,,,,,
2018-01-09,14595.4,,,,,,,,,,,,
2018-01-10,14973.3,,,,,,,,,,,,
2018-01-11,13405.8,,,,,,,,,,,,
2018-01-12,13980.6,,,,,,,,,,,,
2018-01-13,14360.2,,,,,,,,,,,,
2018-01-14,13772.0,,,,,,,,,,,,
2018-01-15,13819.8,,,,,,,,,,,,
2018-01-16,11490.5,,,,,,,,,,,,
2018-01-17,11188.6,,,,,,,,,,,,
2018-01-18,11474.9,,,,,,,,,,,,
2018-01-19,11607.4,,,,,,,,,,,,
2018-01-20,12899.2,,,,,,,,,,,,
2018-01-21,11600.1,,,,,,,,,,,,
2018-01-22,10931.4,,,,,,,,,,,,
2018-01-23,10868.4,,,,,,,,,,,,
2018-01-24,11359.4,,,,,,,,,,,,
2018-01-25,11259.4,,,,,,,,,,,,
2018-01-26,11171.4,,,,,,,,,,,,
2018-01-27,11440.7,,,,,,,,,,,,
2018-01-28,11786.3,,,,,,,,,,,,
2018-01-29,11296.4,,,,,,,,,,,,
2018-01-30,10106.3,,,,,,,,,,,,
2018-01-31,10221.1,,,,,,,,,,,,
2018-02-01,9170.54,,,,,,,,,,,,
2018-02-02,8830.75,,,,,,,,,,,,
2018-02-03,9174.91,,,,,,,,,,,,
2018-02-04,8277.01,,,,,,,,,,,,
2018-02-05,6955.27,,,,,,,,,,,,
2018-02-06,7754.0,,,,,,,,,,,,
2018-02-07,7621.3,,,,,,,,,,,,
2018-02-08,8265.59,,,,,,,,,,,,
2018-02-09,8736.98,,,,,,,,,,,,
2018-02-10,8621.9,,,,,,,,,,,,
2018-02-11,8129.97,,,,,,,,,,,,
2018-02-12,8926.57,,,,,,,,,,,,
2018-02-13,8598.31,,,,,,,,,,,,
2018-02-14,9494.63,,,,,,,,,,,,
2018-02-15,10166.4,,,,,,,,,,,,
2018-02-16,10233.9,,,,,,,,,,,,
2018-02-17,11112.7,,,,,,,,,,,,
2018-02-18,10551.8,,,,,,,,,,,,
2018-02-19,11225.3,,,,,,,,,,,,
2018-02-20,11403.7,,,,,,,,,,,,
2018-02-21,10690.4,,,,,,,,,,,,
2018-02-22,10005.0,,,,,,,,,,,,
2018-02-23,10301.1,,,,,,,,,,,,
2018-02-24,9813.07,,,,,,,,,,,,
2018-02-25,9664.73,,,,,,,,,,,,
2018-02-26,10366.7,,,,,,,,,,,,
2018-02-27,10725.6,,,,,,,,,,,,
2018-02-28,10397.9,,,,,,,,,,,,
2018-03-01,10951.0,,,,,,,,,,,,
2018-03-02,11086.4,,,,,,,,,,,,
2018-03-03,11489.7,,,,,,,,,,,,
2018-03-04,11512.6,,,,,,,,,,,,
2018-03-05,11573.3,,,,,,,,,,,,
2018-03-06,10779.9,,,,,,,,,,,,
2018-03-07,9965.57,,,,,,,,,,,,
2018-03-08,9395.01,,,,,,,,,,,,
2018-03-09,9337.55,,,,,,,,,,,,
2018-03-10,8866.0,,,,,,,,,,,,
2018-03-11,9578.63,,,,,,,,,,,,
2018-03-12,9205.12,,,,,,,,,,,,
2018-03-13,9194.85,,,,,,,,,,,,
2018-03-14,8269.81,,,,,,,,,,,,
2018-03-15,8300.86,,,,,,,,,,,,
2018-03-16,8338.35,,,,,,,,,,,,
2018-03-17,7916.88,,,,,,,,,,,,
2018-03-18,8223.68,,,,,,,,,,,,
2018-03-19,8630.65,,,,,,,,,,,,
2018-03-20,8913.47,,,,,,,,,,,,
2018-03-21,8929.28,,,,,,,,,,,,
2018-03-22,8728.47,,,,,,,,,,,,
2018-03-23,8879.62,,,,,,,,,,,,
2018-03-24,8668.12,,,,,,,,,,,,
2018-03-25,8495.78,,,,,,,,,,,,
2018-03-26,8209.4,,,,,,,,,,,,
2018-03-27,7833.04,,,,,,,,,,,,
2018-03-28,7954.48,,,,,,,,,,,,
2018-03-29,7165.7,,,,,,,,,,,,
2018-03-30,6890.52,,,,,,,,,,,,
2018-03-31,6973.53,,,,,,,,,,,,
2018-04-01,6844.23,,,,,,,,,,,,
2018-04-02,7083.8,,,,,,,,,,,,
2018-04-03,7456.11,,,,,,,,,,,,
2018-04-04,6853.84,,,,,,,,,,,,
2018-04-05,6811.47,,,,,,,,,,,,
2018-04-06,6636.32,,,,,,,,,,,,
2018-04-07,6911.09,,,,,,,,,,,,
2018-04-08,7023.52,,,,,,,,,,,,
2018-04-09,6770.73,,,,,,,,,,,,
2018-04-10,6834.76,,,,,,,,,,,,
2018-04-11,6968.32,,,,,,,,,,,,
2018-04-12,7889.25,,,,,,,,,,,,
2018-04-13,7895.96,,,,,,,,,,,,
2018-04-14,7986.24,,,,,,,,,,,,
2018-04-15,8329.11,,,,,,,,,,,,
2018-04-16,8058.67,,,,,,,,,,,,
2018-04-17,7902.09,,,,,,,,,,,,
2018-04-18,8163.42,,,,,,,,,,,,
2018-04-19,8294.31,,,,,,,,,,,,
2018-04-20,8845.83,,,,,,,,,,,,
2018-04-21,8895.58,,,,,,,,,,,,
2018-04-22,8802.46,,,,,,,,,,,,
2018-04-23,8930.88,,,,,,,,,,,,
2018-04-24,9697.5,,,,,,,,,,,,
2018-04-25,8845.74,,,,,,,,,,,,
2018-04-26,9281.51,8296.538,8941.202,8988.583,9342.22,9099.352,9248.317,9151.878,9092.257,9043.922,9001.601,8974.871,8950.334
2018-04-27,8987.05,8625.06,9366.075,9421.356,9829.647,9557.579,9728.45,9620.916,9554.587,9500.753,9452.892,9422.181,9394.037
2018-04-28,9348.48,8404.187,9079.385,9129.244,9500.27,9247.932,9403.816,9303.809,9242.04,9191.946,9147.862,9119.871,9094.189
2018-04-29,9419.08,8674.641,9431.036,9487.601,9904.559,9628.007,9802.3955,9693.133,9625.753,9571.053,9522.3125,9490.968,9462.248
2018-04-30,9240.55,8726.6455,9499.417,9557.354,9983.525,9702.253,9880.393,9769.301,9700.808,9645.189,9595.515,9563.495,9534.164
2018-05-01,9119.01,8594.616,9326.299,9380.806,9783.829,9514.504,9683.243,9576.765,9511.076,9457.768,9410.44,9380.115,9352.322
2018-05-02,9235.92,8503.747,9208.075,9260.32,9647.874,9386.692,9549.197,9445.833,9382.032,9330.276,9284.517,9255.321,9228.549
2018-05-03,9743.86,8591.17,9321.801,9376.221,9778.65,9509.636,9678.136,9571.774,9506.159,9452.909,9405.644,9375.362,9347.605
2018-05-04,9700.76,8962.403,9812.651,9877.168,10346.723,10043.795,10239.782,10120.197,10046.504,9986.59,9932.513,9897.302,9865.08
2018-05-05,9858.15,8931.447,9771.212,9834.831,10298.534,9998.472,10192.036,10073.585,10000.589,9941.251,9887.769,9852.989,9821.157
2018-05-06,9654.8,9044.002,9922.338,9989.279,10474.486,10163.975,10366.473,10243.869,10168.32,10106.863,10051.199,10014.831,9981.563
2018-05-07,9373.01,8898.325,9726.98,9789.648,10247.144,9950.141,10141.14,10023.895,9951.639,9892.915,9840.0625,9805.74,9774.325
2018-05-08,9234.82,8692.74,9454.806,9511.845,9931.995,9653.803,9829.491,9719.593,9651.825,9596.808,9547.744,9516.165,9487.235
2018-05-09,9325.18,8590.351,9320.731,9375.131,9777.421,9508.478,9676.922,9570.589,9504.99,9451.756,9404.504,9374.231,9346.485
2018-05-10,9043.94,8657.418,9408.446,9464.562,9878.495,9603.503,9776.664,9668.003,9600.989,9546.592,9498.157,9467.035,9438.518
2018-05-11,8441.49,8447.224,9134.907,9185.786,9563.903,9307.753,9466.472,9365.02,9302.378,9251.569,9206.769,9178.26,9152.109
2018-05-12,8504.89,7982.703,8543.854,8584.572,8890.258,8674.41,8804.56,8718.141,8664.524,8621.08,8583.616,8560.35,8538.949
2018-05-13,8723.94,8032.497,8606.365,8648.088,8961.115,8741.043,8874.048,8786.076,8731.533,8687.335,8649.127,8625.333,8603.453
2018-05-14,8716.79,8202.895,8821.797,8867.1045,9206.009,8971.299,9114.443,9021.052,8963.264,8916.423,8875.594,8849.933,8826.36
2018-05-15,8510.38,8197.373,8814.779,8859.965,9198.015,8963.782,9106.589,9013.376,8955.694,8908.941,8868.199,8842.599,8819.084
2018-05-16,8368.83,8036.798,8611.776,8653.587,8967.253,8746.813,8880.067,8791.961,8737.337,8693.074,8654.802,8630.962,8609.039
2018-05-17,8094.32,7925.3774,8472.122,8511.714,8809.065,8598.056,8724.973,8640.324,8587.765,8545.177,8508.557,8485.889,8465.031
2018-05-18,8250.97,7706.307,8200.317,8235.8125,8502.484,8309.661,8424.783,8346.731,8298.094,8258.681,8225.168,8204.696,8185.831
2018-05-19,8247.18,7831.802,8355.579,8393.376,8677.401,8474.218,8595.991,8514.192,8463.33,8422.118,8386.848,8365.135,8345.145
2018-05-20,8513.25,7828.781,8351.828,8389.567,8673.169,8470.237,8591.847,8510.139,8459.331,8418.162,8382.934,8361.253,8341.29
2018-05-21,8418.99,8039.045,8614.604,8656.46,8970.461,8749.829,8883.214,8795.036,8740.371,8696.073,8657.768,8633.902,8611.959
2018-05-22,8041.78,7964.981,8521.651,8562.019,8865.114,8650.766,8779.909,8694.039,8640.751,8597.572,8560.37,8537.29,8516.059
2018-05-23,7557.82,7663.9307,8148.1533,8182.896,8443.842,8254.481,8367.418,8290.612,8242.713,8203.8955,8170.9624,8150.899,8132.404
2018-05-24,7587.34,7266.931,7665.635,7693.909,7904.3433,7746.4956,7840.409,7774.7974,7733.5063,7700.0024,7672.1855,7655.702,7640.462
2018-05-25,7480.14,7291.489,7695.1665,7723.814,7937.2104,7777.464,7872.482,7806.202,7764.5186,7730.7007,7702.5835,7685.891,7670.4604
