Date,Close bitcoin,Trends trend_bitcoin,Trends trend_ethereum,Trends trend_ripple,Trends trend_dash,Trends trend_litecoin,Trends trend_monero,Trends trend_ethereum-classic,Trends trend_nem,Trends trend_augur
2018-05-05,9858.15,8420.543,9826.755,9372.47,9756.199,8392.582,9717.639,9826.329,9713.304,9811.301
2018-05-06,9654.8,8549.721,9988.397,9504.279,9916.043,8521.772,9874.563,9988.262,9871.472,9990.328
2018-05-07,9373.01,8382.827,9781.65,9303.084,9709.052,8354.866,9668.151,9775.883,9665.629,9800.988
2018-05-08,9234.82,8147.5776,9492.421,9029.665,9422.91,8123.7188,9384.1455,9486.299,9381.173,9521.672
2018-05-09,9325.18,8030.1826,9350.67,8888.796,9282.748,8010.4253,9244.755,9344.386,9241.622,9388.889
2018-05-10,9043.94,8100.15,9443.352,8958.623,9374.703,8084.5024,9335.35,9437.172,9332.549,9489.471
2018-05-11,8441.49,7865.5664,9154.97,8685.9795,9089.306,7853.9985,9052.064,9148.471,9048.76,9210.326
2018-05-12,8504.89,7368.2905,8538.039,8118.01,8478.451,7360.7915,8446.129,8530.957,8441.6,8603.263
2018-05-13,8723.94,7416.0825,8602.91,8162.8823,8542.831,7412.659,8509.485,8595.882,8505.171,8675.756
2018-05-14,8716.79,7591.254,8817.002,8350.978,8765.075,7474.727,8729.289,8811.275,8725.564,8907.343
2018-05-15,8510.38,7585.402,8809.6875,8357.845,8757.535,7468.8755,8722.101,8803.954,8715.397,8878.283
2018-05-16,8368.83,7416.497,8598.582,8181.373,8548.007,7300.003,8514.661,8592.654,8504.0625,8645.987
2018-05-17,8094.32,7300.714,8453.889,8064.628,8404.346,7184.246,8372.453,8447.835,8357.859,8480.119
2018-05-18,8250.97,7076.2847,8173.462,7825.7236,8126.2124,6959.879,8096.785,8167.188,8077.072,8179.551
2018-05-19,8247.18,7204.3374,8333.459,7983.132,8284.535,7087.8945,8254.077,8327.308,8231.701,8316.561
2018-05-20,8513.25,7201.2393,8329.587,7993.08,8280.471,7084.7974,8250.2705,8323.433,8224.199,8290.54
2018-05-21,8418.99,7418.8438,8601.516,8251.22,8549.596,7302.3496,8517.544,8598.594,8490.155,8537.261
2018-05-22,8041.78,7341.739,8505.155,8164.5083,8454.149,7225.2607,8422.842,8502.122,8394.601,8441.898
2018-05-23,7557.82,7033.347,8119.816,7817.724,8072.451,6916.955,8044.0415,8116.3706,8012.413,8060.5527
2018-05-24,7587.34,6638.0894,7626.086,7373.3184,7583.353,6521.8457,7558.4707,7622.1895,7522.555,7571.9277
2018-05-25,7480.14,6662.186,7656.1807,7400.409,7613.1665,6545.9316,7588.0757,7652.3096,7552.4204,7601.711
